source_family,artifact_classes,score,size_bytes,modified_utc,content_terms,path
V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,8,3229,2026-09-13T20:36:46.097444+00:00,holdout|matched,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_A\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\10_SPLIT_REPLICATION.csv
V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,8,143809,2026-09-13T20:35:37.491706+00:00,matched|surface,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_A\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\22_DISTANCE_FROM_AUTHENTIC.csv
V12|WF1-A|WF1-B,,8,164769,2026-09-13T10:41:18.373825+00:00,feature|holdout|matched|surface|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_A\DIAGNOSTIC\WF1_A_FAILURE_DIAGNOSTIC_20260913_134110.txt
V12|WF1-A|WF1-B,CONTROL_SUBSET,8,185162,2026-09-13T18:22:46.822026+00:00,matched|surface,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_A\SOURCE_PROVENANCE\14_CONTROL_MATCH_AUDIT.csv
V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST,8,4199,2026-09-13T20:36:46.093467+00:00,holdout|matched,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\09_PRIMARY_CONTRASTS.csv
V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST,8,4207,2026-09-13T20:39:20.409106+00:00,holdout|matched,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\09_PRIMARY_CONTRASTS.csv
V12|WF1-A|WF1-B,THRESHOLD_OR_SCORING_RULE,8,2168,2026-09-13T21:41:53.378348+00:00,surface|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\PRE_EXTERNAL_THRESHOLDS.json
V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST,8,1531,2026-09-13T21:41:53.140559+00:00,surface|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\SELECTION_AND_METHOD_FREEZE.json
V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,8,2410,2026-09-13T21:56:05.282004+00:00,surface|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\WF1_B_FINAL_AUTHORITY_R3\02_PRIMARY\SEPARATION_RESULTS.csv
V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,8,1279,2026-09-13T21:56:06.023639+00:00,classifier|threshold,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\WF1_B_FINAL_AUTHORITY_R3\07_AUDIT\STATUS_LEDGER.csv
V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST,8,4199,2026-09-13T20:36:46.093467+00:00,holdout|matched,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\09_PRIMARY_CONTRASTS.csv
V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST,8,4207,2026-09-13T20:39:20.409106+00:00,holdout|matched,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\09_PRIMARY_CONTRASTS.csv
V12|WF1-A|WF1-B,THRESHOLD_OR_SCORING_RULE,8,2168,2026-09-13T21:41:53.378348+00:00,surface|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\PRE_EXTERNAL_THRESHOLDS.json
V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST,8,1531,2026-09-13T21:41:53.140559+00:00,surface|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\SELECTION_AND_METHOD_FREEZE.json
V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,8,2410,2026-09-13T21:56:05.282004+00:00,surface|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\02_PRIMARY\SEPARATION_RESULTS.csv
V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,8,1279,2026-09-13T21:56:06.023639+00:00,classifier|threshold,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\07_AUDIT\STATUS_LEDGER.csv
WF1-P0,CONTEXT_OR_ID_MAP,8,23894,2026-09-12T16:21:26.013878+00:00,feature|provider,C:\RSOS\RSOS  Python Results\RUN_WF1_P0_HISTORICAL_CORPUS_BRIDGE.py
WF1-P0,CONTEXT_OR_ID_MAP,8,673,2026-09-12T16:49:15.277046+00:00,feature|adjudication,C:\RSOS\RSOS_EXPERIMENTS_WF1_P0_HISTORICAL_CORPUS_BRIDGE\99_WF1_P0_COMPLETE.txt
WF1-P0,CONTEXT_OR_ID_MAP,8,23894,2026-09-12T16:31:08.180481+00:00,feature|provider,C:\RSOS\RSOS_EXPERIMENTS_WF1_P0_HISTORICAL_CORPUS_BRIDGE\RUN_WF1_P0_HISTORICAL_CORPUS_BRIDGE.py
F1,FREEZE_OR_MANIFEST,7,757,2026-09-11T17:34:08+00:00,adjudication,C:\RSOS\F1_FINAL_COMPLETE\F1_FINAL_FREEZE\README_F1_FINAL.txt
F1,FREEZE_OR_MANIFEST,7,757,2026-09-11T17:34:08+00:00,adjudication,C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\README_F1_FINAL.txt
F1,FREEZE_OR_MANIFEST,7,92,2026-09-11T16:27:25.668734+00:00,holdout,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R1\00_MANIFEST\BLIND_SPLIT_COUNTS.csv
F1,FEATURE_CONTRACT,7,576,2026-09-11T16:27:31.606785+00:00,feature,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R1\01_CALIBRATION\F1_CALIBRATION_FEATURE_IMPORTANCE.csv
F1,MATCHED_SOURCE_SUBSET,7,359,2026-09-11T16:27:45.622612+00:00,holdout,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R1\04_DEVELOPMENT_HOLDOUT\F1_BLIND_CLUSTER_METRICS.csv
F1,MATCHED_SOURCE_SUBSET,7,145,2026-09-11T16:27:45.481972+00:00,holdout,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R1\04_DEVELOPMENT_HOLDOUT\F1_BLIND_GRAPH_STABILITY.csv
F1,FREEZE_OR_MANIFEST,7,216,2026-09-11T16:27:47.966181+00:00,matched,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R1\05_POSTFREEZE_UNBLIND_AUDIT\F1_PRESERVE_FIRST_RETENTION.csv
F1,FREEZE_OR_MANIFEST,7,697,2026-09-11T16:48:12.991421+00:00,holdout,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R2_HARDENED\00_MANIFEST\INPUT_SPLIT_SHA256.csv
F1,MATCHED_SOURCE_SUBSET,7,368,2026-09-11T16:52:28.725048+00:00,matched,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R2_HARDENED\01_HARDENED_CALIBRATION\PREHOLDOUT_CALIBRATION.csv
F1,FREEZE_OR_MANIFEST,7,3217,2026-09-11T16:53:29.091845+00:00,provider,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R2_HARDENED\05_POSTFREEZE_AUDIT\POSTFREEZE_CLUSTER_ASSOCIATION_AUDIT.csv
F1,MATCHED_SOURCE_SUBSET,7,1279,2026-09-11T17:11:14.832627+00:00,holdout,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R3_HARDENED\03_CLUSTER_CURVES_NO_FORCED_K\HOLDOUT_CLUSTER_CURVE_NO_FORCED_K.csv
F1,,7,1150,2026-09-11T17:11:54.366470+00:00,feature|matched|prospective|provider,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R3_HARDENED\07_NO_SILENT_OMISSION\NO_SILENT_OMISSION_LEDGER.csv
F1|F2,FREEZE_OR_MANIFEST,7,92,2026-09-11T16:27:25.668734+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R1\00_MANIFEST\BLIND_SPLIT_COUNTS.csv
F1|F2,FEATURE_CONTRACT,7,576,2026-09-11T16:27:31.606785+00:00,feature,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R1\01_CALIBRATION\F1_CALIBRATION_FEATURE_IMPORTANCE.csv
F1|F2,MATCHED_SOURCE_SUBSET,7,359,2026-09-11T16:27:45.622612+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R1\04_DEVELOPMENT_HOLDOUT\F1_BLIND_CLUSTER_METRICS.csv
F1|F2,MATCHED_SOURCE_SUBSET,7,145,2026-09-11T16:27:45.481972+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R1\04_DEVELOPMENT_HOLDOUT\F1_BLIND_GRAPH_STABILITY.csv
F1|F2,FREEZE_OR_MANIFEST,7,216,2026-09-11T16:27:47.966181+00:00,matched,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R1\05_POSTFREEZE_UNBLIND_AUDIT\F1_PRESERVE_FIRST_RETENTION.csv
F1|F2,FREEZE_OR_MANIFEST,7,697,2026-09-11T16:48:12.991421+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\00_MANIFEST\INPUT_SPLIT_SHA256.csv
F1|F2,MATCHED_SOURCE_SUBSET,7,368,2026-09-11T16:52:28.725048+00:00,matched,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\01_HARDENED_CALIBRATION\PREHOLDOUT_CALIBRATION.csv
F1|F2,FREEZE_OR_MANIFEST,7,3217,2026-09-11T16:53:29.091845+00:00,provider,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\05_POSTFREEZE_AUDIT\POSTFREEZE_CLUSTER_ASSOCIATION_AUDIT.csv
F1|F2,MATCHED_SOURCE_SUBSET,7,1279,2026-09-11T17:11:14.832627+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\03_CLUSTER_CURVES_NO_FORCED_K\HOLDOUT_CLUSTER_CURVE_NO_FORCED_K.csv
F1|F2,,7,1150,2026-09-11T17:11:54.366470+00:00,feature|matched|prospective|provider,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\07_NO_SILENT_OMISSION\NO_SILENT_OMISSION_LEDGER.csv
F1|F2,FREEZE_OR_MANIFEST,7,92,2026-09-11T16:27:25.668734+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R1\00_MANIFEST\BLIND_SPLIT_COUNTS.csv
F1|F2,FEATURE_CONTRACT,7,576,2026-09-11T16:27:31.606785+00:00,feature,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R1\01_CALIBRATION\F1_CALIBRATION_FEATURE_IMPORTANCE.csv
F1|F2,MATCHED_SOURCE_SUBSET,7,359,2026-09-11T16:27:45.622612+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R1\04_DEVELOPMENT_HOLDOUT\F1_BLIND_CLUSTER_METRICS.csv
F1|F2,MATCHED_SOURCE_SUBSET,7,145,2026-09-11T16:27:45.481972+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R1\04_DEVELOPMENT_HOLDOUT\F1_BLIND_GRAPH_STABILITY.csv
F1|F2,FREEZE_OR_MANIFEST,7,216,2026-09-11T16:27:47.966181+00:00,matched,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R1\05_POSTFREEZE_UNBLIND_AUDIT\F1_PRESERVE_FIRST_RETENTION.csv
F1|F2,FREEZE_OR_MANIFEST,7,697,2026-09-11T16:48:12.991421+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\00_MANIFEST\INPUT_SPLIT_SHA256.csv
F1|F2,MATCHED_SOURCE_SUBSET,7,368,2026-09-11T16:52:28.725048+00:00,matched,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\01_HARDENED_CALIBRATION\PREHOLDOUT_CALIBRATION.csv
F1|F2,FREEZE_OR_MANIFEST,7,3217,2026-09-11T16:53:29.091845+00:00,provider,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R2_HARDENED\05_POSTFREEZE_AUDIT\POSTFREEZE_CLUSTER_ASSOCIATION_AUDIT.csv
F1|F2,MATCHED_SOURCE_SUBSET,7,1279,2026-09-11T17:11:14.832627+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R3_HARDENED\03_CLUSTER_CURVES_NO_FORCED_K\HOLDOUT_CLUSTER_CURVE_NO_FORCED_K.csv
F1|F2,,7,1150,2026-09-11T17:11:54.366470+00:00,feature|matched|prospective|provider,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R3_HARDENED\07_NO_SILENT_OMISSION\NO_SILENT_OMISSION_LEDGER.csv
F1|F2|V12,FREEZE_OR_MANIFEST,7,2423,2026-09-11T17:47:46.258996+00:00,classifier,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\00_MANIFEST\COMPLETE_PACKAGE_SHA256_MANIFEST.csv
F1|F2|V12,FREEZE_OR_MANIFEST,7,1984,2026-09-11T17:47:41.338185+00:00,classifier,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\00_MANIFEST\OUTPUT_SHA256_MANIFEST.csv
F1|F2|V12,CONTROL_SUBSET,7,39032,2026-09-11T18:06:57.457828+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\04_ADVERSARIAL_NEAREST_CONTROLS\TOP100_NEAREST_COMBINED_CONTROLS.csv
F1|F2|V12,CONTROL_SUBSET,7,30821,2026-09-11T18:06:57.440646+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\04_ADVERSARIAL_NEAREST_CONTROLS\TOP100_NEAREST_GRAPH_CONTROLS.csv
F1|F2|V12,FREEZE_OR_MANIFEST,7,2423,2026-09-11T17:47:46.258996+00:00,classifier,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_R4_V12_GRAPH_CALIBRATION\00_MANIFEST\COMPLETE_PACKAGE_SHA256_MANIFEST.csv
F1|F2|V12,FREEZE_OR_MANIFEST,7,1984,2026-09-11T17:47:41.338185+00:00,classifier,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_R4_V12_GRAPH_CALIBRATION\00_MANIFEST\OUTPUT_SHA256_MANIFEST.csv
F1|F2|V12,CONTROL_SUBSET,7,39032,2026-09-11T18:06:57.457828+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\04_ADVERSARIAL_NEAREST_CONTROLS\TOP100_NEAREST_COMBINED_CONTROLS.csv
F1|F2|V12,CONTROL_SUBSET,7,30821,2026-09-11T18:06:57.440646+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\04_ADVERSARIAL_NEAREST_CONTROLS\TOP100_NEAREST_GRAPH_CONTROLS.csv
F1|V12,CONTROL_SUBSET,7,122,2026-09-11T15:55:35.400169+00:00,matched,C:\RSOS\RSOS_TRAINING_DATA_V12_V18_COMPARISON\03_F1_V13_V14_EVIDENCE_BLIND\F1_PLANTED_NEGATIVE_REGISTRY.csv
F1|V12,FREEZE_OR_MANIFEST,7,2423,2026-09-11T17:47:46.258996+00:00,classifier,C:\RSOS\Training data\F1_DEV_R4_V12_GRAPH_CALIBRATION\00_MANIFEST\COMPLETE_PACKAGE_SHA256_MANIFEST.csv
F1|V12,FREEZE_OR_MANIFEST,7,1984,2026-09-11T17:47:41.338185+00:00,classifier,C:\RSOS\Training data\F1_DEV_R4_V12_GRAPH_CALIBRATION\00_MANIFEST\OUTPUT_SHA256_MANIFEST.csv
F1|V12,CONTROL_SUBSET,7,39032,2026-09-11T18:06:57.457828+00:00,holdout,C:\RSOS\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\04_ADVERSARIAL_NEAREST_CONTROLS\TOP100_NEAREST_COMBINED_CONTROLS.csv
F1|V12,CONTROL_SUBSET,7,30821,2026-09-11T18:06:57.440646+00:00,holdout,C:\RSOS\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\04_ADVERSARIAL_NEAREST_CONTROLS\TOP100_NEAREST_GRAPH_CONTROLS.csv
F2,FROZEN_SCORER_OR_RUNNER,7,1801,2026-09-11T20:19:10+00:00,holdout,C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER\fixtures\WINDOW12_PARITY_EXPECTED.csv
F2,FROZEN_SCORER_OR_RUNNER,7,1722,2026-09-11T20:19:10+00:00,holdout,C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER\fixtures\WINDOW8_PARITY_EXPECTED.csv
F2,,7,3442,2026-09-10T22:16:55.480983+00:00,classifier|feature|holdout|prospective,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\03_FROZEN_SPECIFICATION.json
F2,CONTEXT_OR_ID_MAP,7,2206537,2026-09-10T22:16:55.587252+00:00,surface,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\05_FROZEN_PROMPTS.csv
F2,FROZEN_DETECTOR,7,197,2026-09-10T22:55:14.717732+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\11_FINGERPRINT_CLASSIFIER.csv
F2,,7,3429,2026-09-10T20:28:46.813979+00:00,classifier|feature|holdout|prospective,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_STRUCTURAL_FINGERPRINT_VECTOR\03_FROZEN_SPECIFICATION.json
F2,CONTEXT_OR_ID_MAP,7,2206537,2026-09-10T20:28:46.908118+00:00,surface,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_STRUCTURAL_FINGERPRINT_VECTOR\05_FROZEN_PROMPTS.csv
F2,FROZEN_DETECTOR,7,198,2026-09-10T21:20:18.335687+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_STRUCTURAL_FINGERPRINT_VECTOR\11_FINGERPRINT_CLASSIFIER.csv
F2,PROVIDER_OR_MODEL_PRIOR,7,4441,2026-09-10T21:33:36.886807+00:00,surface,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\08_MODEL_CONDITION_RESULTS.csv
F2,CONTROL_SUBSET,7,8690,2026-09-10T20:42:54.587871+00:00,prospective,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V8_COMPOSITIONAL_STRUCTURAL_CONTROL_CODE\03_FROZEN_SPECIFICATION.json
F2,CONTEXT_OR_ID_MAP,7,2633737,2026-09-10T21:03:09.777828+00:00,surface,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\05_FROZEN_PROMPTS.csv
F2,FEATURE_CONTRACT,7,1066649,2026-09-10T21:21:55.870212+00:00,surface,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\06_RESPONSE_FEATURES.csv
F2,CONTROL_SUBSET,7,856,2026-09-10T21:22:08.991672+00:00,surface,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\12_DAMAGE_CONTROLS.csv
F2,,7,3442,2026-09-10T22:16:55.480983+00:00,classifier|feature|holdout|prospective,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\03_FROZEN_SPECIFICATION.json
F2,CONTEXT_OR_ID_MAP,7,2206537,2026-09-10T22:16:55.587252+00:00,surface,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\05_FROZEN_PROMPTS.csv
F2,FROZEN_DETECTOR,7,197,2026-09-10T22:55:14.717732+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\11_FINGERPRINT_CLASSIFIER.csv
F2,,7,3429,2026-09-10T20:28:46.813979+00:00,classifier|feature|holdout|prospective,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_STRUCTURAL_FINGERPRINT_VECTOR\03_FROZEN_SPECIFICATION.json
F2,CONTEXT_OR_ID_MAP,7,2206537,2026-09-10T20:28:46.908118+00:00,surface,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_STRUCTURAL_FINGERPRINT_VECTOR\05_FROZEN_PROMPTS.csv
F2,FROZEN_DETECTOR,7,198,2026-09-10T21:20:18.335687+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_STRUCTURAL_FINGERPRINT_VECTOR\11_FINGERPRINT_CLASSIFIER.csv
F2,PROVIDER_OR_MODEL_PRIOR,7,4441,2026-09-10T21:33:36.886807+00:00,surface,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\08_MODEL_CONDITION_RESULTS.csv
