condition,combo_index,heldout_from_fitting,DIRECTION,ORDER,META_CONTROL,PRESERVATION,TERMINAL,seed,rep,response_id,response_sha256,latency_seconds,OUTPUT_TOKENS,WORD_COUNT,SENTENCE_COUNT,TYPE_TOKEN_RATIO,RETURN,RECURRENCE,GENERATIVE_REUSE,COMPRESSION,TRANSFORMATION,CAUSAL,TRAJECTORY,CONTROL,RELATIONAL,TOTAL
D-_O-_M-_P-_T-,0,False,-1,-1,0.0,1.0,-1,24,1,resp_0a5f8c9046446d6f006aa31664627887d2a2ec5faef72e9183,f69d24b57196c4d3515c1e8bd8f8d07a9da315007efc9b33aad479ec5e0248e8,3.440575122833252,145.0,126.0,7.0,0.7857142857142857,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,6.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,2.0,-1,24,2,resp_0ce2f67f6ae3056b006aa3166446b887d2acf45faaec969c46,5b085ab165633de043b238b84d972f17ae7bf0fa86498b200cf1901de09b21af,3.075246572494507,147.0,127.0,7.0,0.7165354330708661,0.0,0.0,0.0,5.0,3.0,0.0,3.0,1.0,7.0,11.0
D-_O-_M-_P-_T-,0,False,-1,-1,3.0,1.0,-1,25,0,resp_0858b9d784940234006aa316648cac87d28d0b8dc3ba8b0178,b0937bd423904d56472abc0391b0757a4e899b371e2f1226fd73d3cbcb107975,3.7444756031036377,147.0,130.0,7.0,0.7461538461538462,0.0,0.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,9.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,2.0,-1,25,1,resp_0d6038b7192c8a07006aa316648ab487d28c3a2d8dbcb562b9,547371d5f585137b17453b86333f5494a3af2e884062cc8ff7252a856863479a,2.4820573329925537,131.0,112.0,6.0,0.6875,0.0,0.0,0.0,7.0,2.0,0.0,2.0,2.0,9.0,13.0
D-_O-_M-_P-_T-,0,False,-1,-1,0.0,3.0,-1,25,2,resp_0ff41ddae915312d006aa31665248c87d2be7fb55ea6dac34c,c0a595886fd44df0ea24bfa6624eba70e8c47796b1d251f64faaaf229eae989f,3.2256059646606445,165.0,146.0,8.0,0.7123287671232876,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,6.0,9.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,2.0,-1,26,0,resp_019d06deb5482d91006aa31665a1a487d2a01af0ee293e51c2,639b4afe2e0d1e78a38ed8408a895006a2d30fea113a1fc2719b566df5a512ef,2.8939340114593506,143.0,127.0,7.0,0.6850393700787402,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,7.0
D-_O-_M-_P-_T-,0,False,-1,-1,5.0,1.0,-1,26,1,resp_095770e46655e4e7006aa316659ef087d2bde11a6cb84d2ba7,4c2a9a2ca43db84ed626f22cfb4aa9eb5cec2a4d352af1da769bbce41769bf16,2.5163707733154297,137.0,123.0,6.0,0.7398373983739838,0.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,3.0,9.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,3.0,-1,26,2,resp_0f30d8f63b0a6ba7006aa31665c32887d293f2972069c7fbb7,c505035362fae07624a7317d56ecf7b09cd7fa45c64ed5a044b202438b4cf768,2.559907913208008,163.0,144.0,8.0,0.6666666666666666,0.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,6.0,11.0
D-_O-_M-_P-_T-,0,False,-1,-1,3.0,2.0,-1,27,0,resp_057c4a692b95cfe1006aa3166630f487d2832f7376eaeb9f0a,69501923ccad414f77902e0058f02ed48e49ff5f87b90937230473ce2011bf01,3.211322546005249,150.0,136.0,7.0,0.6764705882352942,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,2.0,8.0
D-_O-_M-_P-_T-,0,False,-1,-1,3.0,1.0,-1,27,1,resp_01ca945adc192777006aa3166672e887d2ba6dbd82ff862278,2ab6b901dd63437a7ffe44cb059165aaa4e714d8f51d45385e52f93f95f97b55,3.219728469848633,156.0,139.0,8.0,0.7410071942446043,1.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,3.0,9.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,1.0,-1,27,2,resp_02f17a9339c1fa5e006aa31666727487d2adc371c7e6ff5eeb,54ee3101681261b40318c8c24ca946eaf77935b248c6661dc474729c96b4c96f,3.33459734916687,158.0,137.0,8.0,0.6861313868613139,0.0,0.0,0.0,5.0,2.0,0.0,2.0,2.0,6.0,10.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,1.0,-1,28,0,resp_04d89a9036175751006aa316669a8887d2b980adbe5846a3c0,1bc87ccd81b6b4e10278e604369b5cb303ae6a8855754cf17305dd730d5941ee,2.220590829849243,127.0,111.0,6.0,0.7207207207207207,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,4.0,7.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,1.0,-1,28,1,resp_0143ed2c54957caf006aa316670be087d291273f400e39cac9,f420760676be39d2a66c5aedf74e638d11ac80def30f307d6755f0db02f18ebb,2.859692335128784,176.0,155.0,7.0,0.6774193548387096,0.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,6.0,9.0
D-_O-_M-_P-_T-,0,False,-1,-1,3.0,2.0,-1,28,2,resp_050741e75a2f81f4006aa316674b9087d29aeafa7d308088c4,72d42d58d6e2e96f84a8725140ce5f827af43023872dff7c42e5a0fa9b13e047,2.637644052505493,136.0,118.0,7.0,0.7203389830508474,0.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,3.0,9.0
D-_O-_M-_P-_T-,0,False,-1,-1,3.0,3.0,-1,29,0,resp_0ac9ad79ed0ca850006aa316679f4487d28f35f686c4c6c058,f512bf3dd8cece484f55a46df0e25e0af2a0c41a26dd322704c82ccc871a531a,2.2452893257141113,146.0,130.0,7.0,0.6923076923076923,1.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,5.0,10.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,3.0,-1,29,1,resp_03b5c55361c12fbb006aa31667ffd887d2bd0cd4b3587212ca,e713802a9fab93831154e04f8d0c567e00a92173bd257e218254ffaff5163f86,2.612368583679199,158.0,140.0,8.0,0.7071428571428572,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,6.0,10.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,2.0,-1,29,2,resp_0443b9ca17091fc5006aa3166825a487d2a158694d41b1405d,4ccbc6d0366a66719ee2b8feaf8ee3f298ea1c9ffb4af361a0fcce008523e4c5,2.954838514328003,220.0,195.0,9.0,0.5538461538461539,0.0,0.0,0.0,6.0,5.0,1.0,5.0,3.0,8.0,16.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,2.0,-1,30,0,resp_0629cc2221906737006aa316683e0c87d28b619db34800f85b,ea1a3bcf80a520ddd423b8321c20095c875e56c09cbb9b27246c1395f62d901b,3.4023358821868896,168.0,146.0,9.0,0.6712328767123288,0.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,5.0,10.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,2.0,-1,30,1,resp_0feef3aec69cbfd3006aa31668a2d487d293c194ad8ab528f1,37b2c7ae0a36ffa47f452963c2d78ebb5836c9dfe59daf978a776d3eef218f48,4.745081663131714,186.0,162.0,9.0,0.6851851851851852,0.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,3.0,8.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,2.0,-1,30,2,resp_01311b9b786d5932006aa316687c8487d2bdccb3ca4cca6b33,230cb03c29deb98ae0d3f269140af33c0263153bc8fda062e71f41ea4c4f477b,2.615701675415039,137.0,122.0,7.0,0.7295081967213115,0.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,4.0,9.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,1.0,-1,31,0,resp_01fdbb2522baff6c006aa31668d8dc87d2bdb28ca3d1711fcc,7c2932abf1af3e72990b905ba466e851ac570f5183df2a877d24e7f6fd0956b9,3.090578079223633,151.0,133.0,7.0,0.7218045112781954,1.0,0.0,0.0,1.0,3.0,1.0,4.0,2.0,2.0,8.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,2.0,-1,31,1,resp_02b344fd734fa14a006aa3166967d087d2bd027901859965ce,600730678701dfb2d4168cc44012cd319813df8e80d835f4ed3e4fa4e174fdd4,3.9582483768463135,198.0,168.0,10.0,0.6547619047619048,0.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,9.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,2.0,-1,31,2,resp_059b4ddd919ed3d5006aa31669a7c487d294a4605f88393296,04f86976f641c2df0bcf24bdbf7e144e3870070fa9bea11716eafed57004307e,4.9652488231658936,220.0,186.0,12.0,0.6397849462365591,1.0,0.0,0.0,6.0,2.0,1.0,3.0,3.0,8.0,14.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,1.0,-1,32,0,resp_04916de3c60be059006aa31669c6b087d2863b24fed5675709,c554346e43881214141a2ab1a4e74e1a3921b1c002b4a06397fa76c494759312,3.816938877105713,220.0,198.0,10.0,0.6515151515151515,0.0,0.0,0.0,5.0,3.0,0.0,3.0,1.0,6.0,10.0
D-_O-_M-_P-_T-,0,False,-1,-1,0.0,3.0,-1,32,1,resp_0a45b013b6752029006aa31669d41887d2843eb7808bf4dca5,72504124655a7ee9dffe67866a4cdd796ff345c9134c2d47a7e763083a0b95c2,3.2921128273010254,144.0,128.0,7.0,0.703125,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,7.0,10.0
D-_O-_M-_P-_T-,0,False,-1,-1,3.0,3.0,-1,32,2,resp_0daddbdfb7331278006aa31669e2ec87d28c3734dac3b7270d,fff1f9a5f05fd25ce63508a4ca49f92d910677a79b5cea7c943c15c2054bed59,4.415814161300659,218.0,190.0,11.0,0.6368421052631579,0.0,0.0,0.0,2.0,4.0,0.0,4.0,3.0,5.0,12.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,2.0,-1,33,0,resp_070c41765d633450006aa31669ec3087d29fa92e4c6debcc62,2ee99c02cb54f8ed284ee751856671c495a5b2546dbf09bed5ea874a3b181377,3.7220633029937744,150.0,132.0,8.0,0.7424242424242424,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,5.0,7.0
D-_O-_M-_P-_T-,0,False,-1,-1,0.0,3.0,-1,33,1,resp_0e9debef56fe7479006aa3166b003487d282c6dde02e92d85f,de089561dbc04066e3af0b25e15445bd06a8daf90f49b3265f410b4e9861ef62,3.346933364868164,140.0,121.0,8.0,0.7355371900826446,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,7.0,9.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,2.0,-1,33,2,resp_0bcddea2b9c28d55006aa3166b887c87d2b7ce22c78f285bbf,3c98f25b6ee4b00258a5912f2915b9cd008e5cdbc875f4a28b61858de48e81e5,3.4603991508483887,148.0,124.0,8.0,0.6854838709677419,0.0,0.0,0.0,4.0,2.0,1.0,2.0,3.0,6.0,11.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,1.0,-1,34,0,resp_0cc150d2e1030c5b006aa3166b287887d2ad89bb8f4af3abf0,7d0128f25e966e8cc1c238bf6a1dccfa7970697d0e65374dc9b623a52f959af2,2.737400531768799,136.0,120.0,7.0,0.6833333333333333,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,4.0,6.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,2.0,-1,34,1,resp_088a9dc48c81f2c0006aa3166b99f887d2a05b11dc95b8ff5a,b41425437e0e7a1ae20efc46651eb3e18522a43536d4631b2d0b4b1fe683dc53,3.3583414554595947,185.0,163.0,9.0,0.6748466257668712,0.0,0.0,0.0,5.0,2.0,2.0,2.0,3.0,7.0,12.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,4.0,-1,34,2,resp_059a0f203a2f4d9a006aa3166bf0d487d2bd2c2147450483b8,8e1c2dc57ec397806f5c7845b88d03aa9d047a394ae08105a4a13d22cf8b19f8,3.5021259784698486,214.0,191.0,11.0,0.6020942408376964,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,6.0,9.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,1.0,-1,35,0,resp_0e1365d3d37244a5006aa3166d187487d2928d47bf104a939a,0e896c97463092cdca85293259981eca0a14336b593b07ab60d971dea7ffaa00,2.891220808029175,126.0,109.0,5.0,0.7155963302752294,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,7.0
D-_O-_M-_P-_T-,0,False,-1,-1,3.0,4.0,-1,35,1,resp_08cac47f36c5f4c9006aa3166d249c87d2a66ebdc502e0be54,48851463644eabf29945e78578193338d27c47bd1543a2378bb32dd76c329f5b,4.151483058929443,220.0,193.0,11.0,0.6476683937823834,0.0,0.0,0.0,3.0,3.0,1.0,3.0,4.0,7.0,14.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,1.0,-1,35,2,resp_04779a5ca8091e3e006aa3166d5ed887d2b963da5bceae91c8,02c713d254973fdae380cfc735ae6f121a5baa8bacecb8e716191e6990e19917,3.5493288040161133,158.0,142.0,7.0,0.7323943661971831,0.0,0.0,0.0,5.0,2.0,1.0,2.0,3.0,6.0,11.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,2.0,-1,36,0,resp_04504e5f49df512f006aa3166d952887d2bda86fd19f3122f6,ac9fa3f1857e77f71966c2abdaec789cc0d25bcdba85be77896aa1baa6bca8b1,2.2121212482452393,106.0,90.0,5.0,0.8222222222222222,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,2.0,-1,36,1,resp_0e2c51b72f36d42e006aa3166da51487d2822d1497523dc0b3,061c173903115ded5de775227e7074c66a90e48c461dfe86eca6288feefc5661,3.0533127784729004,161.0,138.0,8.0,0.6884057971014492,0.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,7.0,10.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,1.0,-1,36,2,resp_05e7ef68e66f4887006aa3166de15487d2903fef948d6d251f,b68d0558882ee8b297f493de08780a7f2279332f26d764cbd19e7191ed5365d3,2.3845624923706055,139.0,121.0,6.0,0.7024793388429752,0.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,6.0,9.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,2.0,-1,37,0,resp_08d9e35f63979d46006aa3166df05087d28dd1be1bfd9ca76d,c18b5a2a30932f388a412cb98ad108a580878cb3a15d4793281044370b2e40c0,3.2237353324890137,157.0,140.0,8.0,0.6785714285714286,0.0,0.0,0.0,4.0,4.0,1.0,4.0,3.0,6.0,13.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,0.0,-1,37,1,resp_0e747a6605b3be39006aa3166e4ecc87d2a822a0d906167b24,7475340a1aaa62123fbe3445e10311b4d010a029f039da86858b45b48353400f,3.3561956882476807,182.0,163.0,9.0,0.6687116564417178,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,5.0
D-_O-_M-_P-_T-,0,False,-1,-1,0.0,2.0,-1,37,2,resp_0bf9666732d7ed52006aa3166e926887d29df2b91f732cc5d5,fecf4c7d49e1ca7b113036ee8e18e91d9620e65ad8e9381f8a735bf4f5ae98d4,2.7968833446502686,130.0,115.0,6.0,0.7304347826086957,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,3.0,-1,38,0,resp_0d8fbc0c4148363c006aa3166e9bf087d2838dfd2fceaf64fc,71722ebfb883832af69c0fa7ec2386eb0e302c11a2a86452139e53f80530bceb,3.625098943710327,180.0,160.0,9.0,0.7125,0.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,8.0,12.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,1.0,-1,38,1,resp_0d7fa34b6b936e87006aa3166ef88487d2886a0b4483743cc7,3289328b3dc98933fce4ea25b62ab24f7a4127099616c26f5e3fe0618ebcd39a,3.108142375946045,153.0,135.0,7.0,0.6888888888888889,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,5.0,8.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,2.0,-1,38,2,resp_072a858bc7f6bfa6006aa3166f742087d29df8a74f388d03e5,9b4b37044a4dc9486c851664eb9c9a876379b8c136efa1327eb915b1258c0b04,2.940187931060791,140.0,124.0,8.0,0.717741935483871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0
D-_O-_M-_P-_T-,0,False,-1,-1,3.0,2.0,-1,39,0,resp_0db16657bc734182006aa3166fca3887d2ad06945d126bf25c,a4cad4bb77b1be63d5ed7167ca1dd35b37c3421643477ee5334de18f9a7fdcde,3.3973476886749268,220.0,200.0,11.0,0.595,0.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0,3.0,10.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,1.0,-1,39,1,resp_0e46bf1c609d6bd7006aa3166fffbc87d28b1bea5d1464170a,38f74f1283fbdf7e2977366089c1e759d1127c4359a9386c9a6a7eacd380a139,2.7913825511932373,108.0,95.0,5.0,0.7894736842105263,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,4.0,6.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,2.0,-1,39,2,resp_016bcd14747d05eb006aa316703ae887d28f64f2327ebe5872,dadc3d11e1466c9c61ca109450378093af0eb4b611ebe665161e54ea4887a344,3.906928300857544,184.0,157.0,9.0,0.6687898089171974,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,5.0,12.0
D-_O-_M-_P-_T-,0,False,-1,-1,3.0,2.0,-1,40,0,resp_0d5c559c410e3df4006aa31670b96c87d296e6b435f34ecb58,47fe36cbc1a391c7f40b44569ab8d5adf2ff90dd1d00869a6dcbb2aa6b7d3d90,3.7152984142303467,218.0,193.0,10.0,0.6476683937823834,0.0,0.0,0.0,4.0,3.0,0.0,3.0,3.0,6.0,12.0
D-_O-_M-_P-_T-,0,False,-1,-1,3.0,1.0,-1,40,1,resp_06be93b95a609049006aa31670ea3887d28b95b2570f15ee1f,54cb85cbd1c6c042ae8cb5f43b5c9db6b5b545603ae8de115e12d56343981091,2.8283400535583496,152.0,136.0,7.0,0.6764705882352942,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,7.0
D-_O-_M-_P-_T-,0,False,-1,-1,0.0,2.0,-1,40,2,resp_094bbb3854575cd1006aa316712d8c87d2a14fe0b1bd3ac6fb,43354335c5f730bcc4222dd95c43b88a0e4ecdba210fc9bc15ef8d1e58bfa917,3.5058913230895996,220.0,195.0,11.0,0.6307692307692307,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,7.0
D-_O-_M-_P-_T-,0,False,-1,-1,4.0,0.0,-1,41,0,resp_08f2cb09a1e9d319006aa3167143e887d29f5bb346ae295b3e,008606d63025a3978a4ccda8b288828b7de2dd4aa928166c83037499a3c36904,1.9417383670806885,97.0,84.0,4.0,0.8214285714285714,0.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,2.0,8.0
D-_O-_M-_P-_T-,0,False,-1,-1,3.0,5.0,-1,41,1,resp_0a971800e8bf3ef3006aa3167159e887d2b77519032e1a621c,667be90524cfddb47c92e522f3a5d7e931f12a9e24191e313c98959eab209a38,3.179800271987915,205.0,182.0,11.0,0.6428571428571429,0.0,0.0,1.0,8.0,2.0,0.0,3.0,3.0,13.0,19.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,2.0,-1,41,2,resp_0d4a497ff67f86a8006aa31671cbdc87d295e1f62d22168598,a3d1aa5afc4b3e200c040aea56c26ebf0ab4488f89e48ae47b2f7cf2aba3b16c,2.3567183017730713,113.0,99.0,5.0,0.7171717171717171,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,6.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,0.0,-1,42,0,resp_01329a591a8c8113006aa31672127087d2872bed96d4b203f2,40ff0f10391a746229379424b860b21f8b59ee1a48177fed6a2815d955ecea14,2.846564531326294,156.0,133.0,7.0,0.7293233082706767,0.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,4.0,7.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,2.0,-1,42,1,resp_0d756dae3efaa0cd006aa3167250bc87d2a24cea1d57d906be,f35c37e5c7257819832f5057f631a62882e5d532a225a8e0c1b380f6fc2ce40d,3.263437509536743,154.0,136.0,8.0,0.7426470588235294,1.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,5.0,11.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,2.0,-1,42,2,resp_094a090c27bda70c006aa31672619887d289dfd486f66cf276,d32e56b2f8a1c407cc3bb74f21687483f0cc665de61bf602781f03670178673a,3.5667896270751953,180.0,160.0,9.0,0.63125,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,5.0,9.0
D-_O-_M-_P-_T-,0,False,-1,-1,3.0,5.0,-1,43,0,resp_05a049fc813b3c42006aa31672c83887d29fd1584f24300b0d,d510e7d1d5fb64c2a79ee822dc5c293442e590c656a7ea0e17c8df21b15e02aa,3.274914026260376,157.0,135.0,6.0,0.674074074074074,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,8.0,12.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,2.0,-1,43,1,resp_097ab610928978be006aa31673369487d2b166312fe5a495ec,b25e18dea7a67c2ed78aead00cbd271518aa822704543192a928e6e7fa541fc5,3.3941750526428223,172.0,143.0,8.0,0.7202797202797203,0.0,0.0,0.0,2.0,4.0,0.0,4.0,1.0,4.0,9.0
D-_O-_M-_P-_T-,0,False,-1,-1,0.0,3.0,-1,43,2,resp_02250994cd289a06006aa3167338dc87d2b9c97a5f682975bf,5cad733dc8a7cc9aa8f7580573374a5b109dce0faa6423e9f781b12519c735d9,4.5369672775268555,220.0,196.0,11.0,0.6326530612244898,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,8.0,10.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,2.0,-1,44,0,resp_0f4618999d795981006aa31673c06c87d2996809fdeab1b467,20fac25b941b6c58f4576559dad40df23ec7aaa62f2ba6a9b0f3aee23fb037ea,3.291910171508789,153.0,132.0,6.0,0.7651515151515151,0.0,0.0,1.0,2.0,4.0,1.0,5.0,2.0,4.0,11.0
D-_O-_M-_P-_T-,0,False,-1,-1,0.0,2.0,-1,44,1,resp_05207f57a88e5d46006aa31674005887d2b2c849f1f716f80c,3d297fe6d74f2d9a969004d3d405aad581ea5c95c98c9b772dd09b0ece10718f,3.2705702781677246,151.0,132.0,7.0,0.6818181818181818,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,6.0,10.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,1.0,-1,44,2,resp_0bc1d7fe0718fe14006aa31674396c87d28650a4cbae0be1fa,6234437ae4217f69bf363449c79f622902dde7d344c85ebd7d07b3557a335ff8,4.446439027786255,170.0,150.0,7.0,0.6866666666666666,0.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0,3.0,8.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,0.0,-1,45,0,resp_070c4b712e00aab3006aa31674701887d2b0985a82a5a0c197,8045038a6cb16db0fb0e012002989d76d7def85e77e0929e45532089eb810851,3.34515380859375,139.0,123.0,7.0,0.6747967479674797,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0
D-_O-_M-_P-_T-,0,False,-1,-1,3.0,2.0,-1,45,1,resp_0d51574517b2dc0d006aa316748b6087d2b315779c7d169005,7a5465e9ed041b29da522fb1ae6bc49a94016708dc23c043f616759dfb1983eb,2.6801741123199463,134.0,120.0,6.0,0.7333333333333333,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,5.0,9.0
D-_O-_M-_P-_T-,0,False,-1,-1,4.0,4.0,-1,45,2,resp_00131e096f24307d006aa31674ff3087d29a000ba713b57007,12d1b928f0c11f09be98e2ba0b6a08dfcbbb33b5383014ef21ea262d473ebc37,4.997840166091919,178.0,159.0,8.0,0.6477987421383647,0.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,9.0,14.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,2.0,-1,46,0,resp_030f3758e61f16dc006aa31674e98087d2b1bfb91a77ba4188,8b36c96bda31e4501e3cbbc70ecd1a2ade7ca9f14096b6c28fb3e07ad2ebddcb,2.8585963249206543,144.0,129.0,8.0,0.7209302325581395,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,7.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,1.0,-1,46,1,resp_023cc540cedcc819006aa316758a7887d2b07c3b1d336fbd81,9315bc9a97df40d3cb9e0d782128db3e3e179b2519cdeb996f4c9b2c736df0e3,2.9615185260772705,172.0,153.0,8.0,0.6405228758169934,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,4.0,7.0
D-_O-_M-_P-_T-,0,False,-1,-1,4.0,2.0,-1,46,2,resp_09a253387bc1287d006aa31675fb5887d2a2ada0a4175d0db9,11304425b33b7bf956966ca29d1588f74ec0c99680dbc29cb7ac47641d8240fa,4.6714866161346436,220.0,196.0,12.0,0.6173469387755102,0.0,0.0,0.0,4.0,2.0,2.0,2.0,6.0,6.0,14.0
D-_O-_M-_P-_T-,0,False,-1,-1,2.0,3.0,-1,47,0,resp_04d0b1bb89d86acb006aa316760f4c87d299bc4546b5b2bdf4,14d14b9d785a483cbceaed6597d7eb4770b30d889cf3444b99d3c861102250f1,3.61914324760437,183.0,159.0,9.0,0.6415094339622641,0.0,0.0,1.0,2.0,2.0,1.0,3.0,3.0,5.0,11.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,2.0,-1,47,1,resp_0ea6bdc403cb5819006aa31676abf487d288cdd484827d0da1,4956ee7ba7ed7e1eb6c7aba729045d20cd01706af44f18495dfa1b17547a9993,4.0443501472473145,174.0,151.0,8.0,0.7086092715231788,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,5.0,9.0
D-_O-_M-_P-_T-,0,False,-1,-1,3.0,2.0,-1,47,2,resp_0c8fe7fddcd9c94f006aa316770ab887d2a94047cc42a97b8d,e7ae2347aa861d09ba700d533aff03bd9ec5fba6fc3d27c787887ecb0d08da09,2.745194435119629,132.0,116.0,6.0,0.6724137931034483,0.0,0.0,0.0,4.0,3.0,0.0,3.0,3.0,6.0,12.0
D-_O-_M-_P-_T-,0,False,-1,-1,1.0,3.0,-1,48,0,resp_0c3f45c05b8b329d006aa316775fec87d2b7e6e590a0fab600,7a9e0b4163fed19a42b49dc26a078e5517d4c82f0c13924aa49d866eede28dc1,3.4072768688201904,173.0,148.0,8.0,0.7162162162162162,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0
D-_O-_M-_P-_T-,0,False,-1,-1,0.0,4.0,-1,48,1,resp_024af71d38e07c25006aa3167752ac87d29e9c75554e211820,f657807383f11a15c89986ca8aff16878381cab30278ac034cc5cb3274282ddf,3.4478061199188232,198.0,175.0,9.0,0.6514285714285715,0.0,0.0,0.0,5.0,2.0,1.0,2.0,1.0,9.0,12.0
